success,Organization Name,Organization Name URL,Acquisition Status,IPO Status,Founded Date,Founded Date Precision,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Last Funding Date,Number of Articles,Number of Founders,SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration,SEMrush - Visit Duration Growth,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Global Traffic Rank,SEMrush - Bounce Rate Growth,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,G2 Stack - Total Products Active,Money Raised Currency (in USD),Announced Date,Number of Investors,Pre-Money Valuation Currency (in USD),Investor Names,Seed Lag,enc FD Precision,enc Website,enc Twitter,enc Facebook,enc LinkedIn,enc Contact Email,enc Phone Number,100X.VC,1Crowd,23 High Networth Individuals (HNIs),3one4 Capital,500 Global,50K Ventures,5ideas.in,91springboard,ABI-Showatech (India) Ltd,AET Fund,AIM Smart City,AIRMESH,AJ Ventures,ALLVP,Aavishkaar Venture Capital,Abhishek Singh,Accel,Accion Venture Lab,Acumen,AdvantEdge Founders,Ajay Gupta,Ajay Piramal,Ajay Relan,Ajith Nair,Ajith Sukumaran,Alok Mittal,Ambarish Raghuvanshi,Amit Burman,Amour Infrastructure,Amplifi,Amrish Rau,Amrita TBI,Anand Mahindra,Anand Morzaria,Angel List,AngelList,Anglian Omega Network,Aniruddha Malpani,Ankush Gupta,Anthill Ventures,Anthony Thomas,Anup Pai,Anuraag Jaipuria,Apoorva Patni,Apurva Parekh,Apurva Salarpuria,Arali Ventures,Arihant Patni,Arise Ventures,Arjun Singh,Art Venture,Artesian VC,Artha Group,Arun Tadanki,Ash Damle,Ashish Tulsian,Aspire Logistics,Aspire Systems,Astarc Ventures,Asuka Asset Management,Athera Venture Partners,Auto Nebula Capital Advisers Private Limited,Auxano,Axilor Ventures,BEENEXT,BOV Capital,Bain Capital Ventures,Balaji Telefilms Ltd.,Beerud Sheth,Bharat Innovation Fund,Binny Bansal,Binod Choubey,Blume Ventures,Boeing HorizonX Ventures,BonAngels Venture Partners,Bootstrapped Debt Financing,Brand Accelerator,Brand Capital,Brigade Real Estate Accelerator Program (REAP),Bright Ventures,CA Muthu N K,CBA Capital,CIBA Centre for Incubation and Business Acceleration,CIIE | Centre for Innovation Incubation and Entrepreneurship,CIIE.CO,CIO Angel Network,Calcutta Angels,Capital First,Century Capital Partners LLP,Chinnakannan Sivasankaran,Chiratae Ventures,Citibank,Contrarian Drishti Partners,CriticalRiver,DFS Lab,DLabs,Das Capital,Debasish Das,Deepak Gurnani,Derbi Foundation,Designer Fund,Devidas Desai,Dhamodaran G,Dheeraj Jain,Dhruv Taneja,Diana Carter,Diverse Middle East FZE,Dutch Good Growth Fund,ENGIE Rassembleurs d'Energies initiative,EVC Ventures,Eagle Group,Eagle10 Ventures,Edupreneur Village Fund,Element 8 Group,Elevar Equity,Elevation Capital,Emergent Ventures,Endiya Partners,Enemtech Capital,Equanimity Investments,Eros Labs,Euphoria Ventures,Exfinity Venture Partners,FIITJEE,Farooq Oomerbhoy,FasterCapital,Ferns Estates & Developers,FinTech Innovation Lab,Fireside Ventures,First Cheque,Flat6Labs,Food-X,Fosun RZ Capital,Founders Fund,Franchise India Holdings Limited,GAIL,GBIM Technologies,GEMS Advisory,GEMS Partner,GMO Global Payment Fund,GSF,GTI Capital Group,GVFL,Gastrotope,GenNext Ventures,Gennext Innovation Hub,Gilda VC,Globevestor,Good Capital,Good Game Investments,Goutam Challagalla,Gray Matters Capital,Greenhouse Ventures,Growth DNA,Guild Capital,HATCHER+,HIRAL PRAJAPATI,HR Fund,Harbourfront Capital,Haresh Chawla,Hari Balasubramanian,HealthStart,Hemant Bharatram,Hemant Kanakia,Hindustan Petroleum Corporation Limited,Hitouch Technologies,Hunch Ventures,Hyderabad Angels,IAN Fund,ICICI Bank,IDFC-Parampara Fund,IDG Capital,IIIT-H Seed Fund,IIM Calcutta Innovation Park,IKP Knowledge Park,INVENT,INVITHALL LLC,ISME ACE - FinTech Accelerator,Ideaspring Capital,Impanix Capital,InRhythm Energy,India Accelerator,India Quotient,Indian Angel Network,Inflection Point Ventures,Info Edge,Infuse Ventures,Innovana Thinklabs,Innovative Ventures and Technologies for Development(INVENT),Innoventures,Investcorp,Investopad,Ishwari Singh,IvyCamp,IvyCap Ventures,JITO Angel Network,JRS Investments,Jaarvis Accelerator,Jabbar Internet Group,Janak Jain,Jayabalan Subramanian,Jayakumar Ramamoorthy,Jerry Gupta,Jitendra Gupta,Jungle Ventures,Kae Capital,Kaizenvest,Kalaari Capital,Kamlesh Lohar,Karan Singh,Karnataka Information Technology Venture Capital Fund,Keiretsu Forum,Kerala Startup Mission,Keshav Murugesh,Khosla Impact,Kiran Sidhu,Kosmos Ventures,Krishnakumar Devnally,Kstart,Kumar Vembu,Kunwar Rizwan,LEPL USA,La Gajjar Group,Lalit Vase,Lalitesh Katragadda,Lead Angels Network,Leo Capital,LetsVenture,Lightspeed India Partners,Lightspeed Venture Partners,Logo Yazilim,Lowe's Innovation Labs,MCube Capital,MEMG Family Office.,METRO Xcel,MOONHILL,MOX (now Orbit Startups),Ma'an,Mahendra Singh,Mahindra Agri Solutions,Mahindra Rise,Malik Radix Healthcare,Malini Patel,Malpani Ventures,Manipal Group,Manish Kumar,Marquee Invest,Mascot Group,Mastercard,Matrix Partners,Matrix Partners India,Max Altman,Mayank Shah,Medintel Services Pvt.Ltd,Menterra Venture Advisors,Metaform Ventures,Michael & Susan Dell Foundation,Micromax Informatics,Mirah Hospitality,Mohamed Thahir,Mohammed Khan,Mohan Kumar,Mohandas Pai,Mohanraj Shanmugam,Moideeen Anchukandan,Mothers,Mountain Pine Capital,Mudassir Jamal,Mukesh K Goyal,Mukul Singhal,Multipoint Capital,Mumbai Angels,Murali Krishna,Müller Medien,NB Ventures,NVR Capitals and Ventures,Nagaraja Prakasam,Namdeo Umaji,Narasimha Murthy,Naresh Malhotra,Naresh Nagpurkar,Naveen Tewari,Ncubate Capital Partners,Nestholma,Neville Taraporewalla,New Enterprise Associates,Nexus Venture Partners,Norwest Venture Partners,Now Capital,O Victory Fund,Om Chaudhry,Omidyar Network,Omnivore,Omphalos Ventures India.,OnMobile,One97 Mobility Fund,Ontario,Orios Venture Partners,P K Gopalakishnan,Palaash Ventures,Pankaj Chopra,Pankaj Gupta,Pantera Capital,Paragon Trust,Paul Roy,Paula Mariwala,Paytm,Peak XV Partners,Pear VC,Pearson Affordable Learning Fund (PALF),People Combine,Pi Ventures,Polaris Fund,Pooja Gandhi,Powered Accelerator,Prabodh Agarwal,Prashanth Ranganathan,Pratik Nahata,Praveen Thirumurugan,Pravega Ventures,Pravin Gandhi,Prime Venture Partners,Pulse Venture Capital,Puneet Gupta,Quarizon,RPG Group,Rainmatter Capital,Rainmatter Technology,Rajasthan Angel Innovators' Network,Rajasthan Venture Capital Fund,Rajeev Chitrabhanu (MAGNETIC),Rajesh Sawhney,Rajiv Mehta,Raju Vanapala,Ramesh Patel,Ramesh S. Damani,Rameshwar Kumar,Ramit Sethi,Ravi Chaturvedi,Rebright Partners,Redwood Internet Ventures,RevvX Hardware / IOT Accelerator,Richards Louis,Rishi Kajaria,Robert Bosch Engineering & Business Solutions,Rockstud Capital,Ruchirans Jaipuria,Ryan Petersen,S.Chand & Company,SAIF Partners,SB Ventures,SDSS Management Services,SINE,SOSV,SPA Capital Services,SQue Capital,SRI Capital,SSCBS Innovation and Incubation Foundation (SIIF),STRIVE,SUNHILL,Saama Capital,Saha Fund,Sameer Narayan,Samir Shah,Sanchita Gupta,Sandeep Mathur,Sandeep Tandon,Sanjay Mehta,Sanjeev Juneja,Sanjeev Singhai,Sargod Ventures,Satin Neo Dimension,Satoshi Studios,Saundarya Saurabh,Scale Ventures,SeedFund.in,SenseAI Ventures,Sequoia Capital,Shailesh Haribhakti,Shamik Sharma,Shankar Narayanan,Shantanu Swaraj,Shashank Tyagi,Shell Ventures,Shreyans Shah,Shunwei Capital,Siddharth Jain Lodha,Singapore Angel Network,Sixth Sense Ventures,Skayle,Smile Group,Souhiti Infraprojects,Sparkland Capital,Speciale Invest,Spice Global,Spondulix,Sprout Venture Partners,Srikant Sastri,Stanford Angels and Entrepreneurs,Start-Up Chile,Startup Buddy,Startup Oasis,Startupbootcamp,Startupbootcamp Australia,Stelcore,Stellaris Venture Partners,Stout Street Capital,Subinder Khurana,SucSEED Venture Partners,Sukhbir Singh,Sumit Dhingra,Sundeep Gupta,Sunder Nookala,Suren Marumamula,Surge,Swastika,TIBCORP,TIW Private Equity,TLabs,Taiwan Accelerator,Target Accelerators,Tariq Khan,Techstars,Tencent,Tessellate Ventures,The Chennai Angels,The CoWrks Foundry,The Morpheus,The Rise Fund,The Smart Start Fund,Thomas Mckinzey,Tiger Global Management,Times Internet,Titan Capital,Tolaram Group,Tom Varkey,TopYa Aspac LLC,Touchstone Equities,Tracxn,Tracxn Syndicate,Tracxn labs,Travel Startups Incubator,Trifecta Capital Advisors,Triton Investment Advisors LLP,UDGAM,Unicorn India Ventures,Unilever Ventures,Unitus Ventures,University Ventures,Unreasonable Capital,Utsav Somani,Utthishta,V Anand R,V Srinivas,V.K. Choudhary,VenturEast,Venture Catalysts,Venture Center,Venture Highway,VentureNursery,Vidal Healthcare,Vikram Lakhotia,Village Capital,Villgro,Vinay Mittal,Vipul Gautam,Vish Sathappan,WaterBridge Ventures,Wavemaker Partners,White Unicorn Ventures,Wingify,World Startup Factory,XBT,XRC Ventures,Xseed Partners,Y Combinator,YMS Mobitech,YourNest Venture Capital,Z Nation Lab,Zeroth.AI,Zomato,Zone Startups In,ah! Ventures,growX ventures,iLabs Capital,iTIC Incubator at IIT Hyderabad,shell india markets pvt ltd,swastika investmart
0,Appsdaily Solutions,https://www.crunchbase.com/organization/appsdaily-solutions,,Private,1/1/08,year,http://appsdailyworld.com/daily/index.jsp,https://twitter.com/appsdailyindia,http://www.facebook.com/appsdailyworld,http://www.linkedin.com/company/appsdaily-solutions-pvt-ltd-,info@appsdailyworld.com,+1 (800) 209-9060,10/4/16,1,2,,,,,,,,,,,,,5,,,1074706,1/1/10,,,,731,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Mosambee,https://www.crunchbase.com/organization/mosambee,"Made Acquisitions, Was Acquired",Private,1/1/08,year,http://home.mosambee.in/,https://twitter.com/mosambee,https://www.facebook.com/mosambee/info?tab=overview,https://www.linkedin.com/company/synergistic-financial-networks-pvt-ltd-,Support@mosambee.in,+91 22 622 80 555,3/23/15,8,3,,,,,,,,,,,,,21,5,,1000000,4/4/13,1,,SIDBI Venture Capital,1920,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Explara,https://www.crunchbase.com/organization/explara,,Private,1/1/08,year,https://www.explara.com/,http://twitter.com/explara,http://www.facebook.com/explara,http://in.linkedin.com/company/explara,info@explara.com,+91 969.961.1666,8/1/16,26,2,"453,833","137,872.17",104.20%,729,309.55%,1.72,-37.17%,67.47%,"130,975",56.14%,"-88,316",-40.27%,31,120,26,,8/1/16,1,,Konglo Ventures,3135,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Spire Innovations Inc.,https://www.crunchbase.com/organization/spire-technologies,,Private,1/1/08,year,http://spire.Ai,http://twitter.com/spire2grow,,http://www.linkedin.com/company/spire-technologies-and-solutions-private-limited,engage@spire2grow.com,91 80 4903 0400,12/11/13,5,1,,,,,,,,,,,,,1,,13,1000000,1/1/08,,,,0,3,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Funizen,https://www.crunchbase.com/organization/funizen,,Private,1/1/08,year,http://funizen.com,,,https://www.linkedin.com/company/funizen-solutions-pvt-ltd,talkbiz@funizen.com,91 44 4558 7883,4/25/15,,1,,,,,,,,,,,,,28,1,,279528,2/10/14,1,,BonAngels Venture Partners,2232,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Dhama Innovations,https://www.crunchbase.com/organization/dhama-innovations,,Private,1/1/08,year,http://dhamainnovations.com/,http://twitter.com/InnovationsD,http://www.facebook.com/dhamainnovations,http://www.linkedin.com/company/dhama-apparel-innovations-pvt.-ltd.,info@dhamainnovations.com,(918) 885-55,3/31/17,12,1,684,,-81.32%,386,232.76%,1.52,1.27%,64.18%,"6,067,596",28.36%,"2,945,932",94.37%,21,,19,366000,3/30/15,1,,Souhiti Infraprojects,2645,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Caravan Evolved Craft,https://www.crunchbase.com/organization/caravan,,Private,1/1/08,year,http://caravancraft.com,https://twitter.com/caravancraft,http://www.facebook.com/caravancraft,https://www.linkedin.com/company/caravan-evolved-craft-private-limited/about/,customercare@caravancraft.com,(803)252-3388,11/21/15,27,1,,,,,,,,,,,,,2,,12,230000,8/1/13,1,,Unitus Ventures,2039,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,myeasydocs,https://www.crunchbase.com/organization/myeasydocs,,Private,1/1/08,year,https://myeasydocs.com,,,https://www.linkedin.com/company/tharakan-web-innovations,tharakan@myeasydocs.com,(090) 946-1616,9/24/14,1,1,,,,,,,,,,,,,9,1,11,1000000,9/24/14,1,,Galal Kulaib,2458,3,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,TradeBriefs,https://www.crunchbase.com/organization/tradebriefs,,Private,1/1/08,year,http://www.tradebriefs.com,http://twitter.com/TradeBriefs,http://www.facebook.com/Tradebriefs,http://www.linkedin.com/company/tradebriefs,info@tradebriefs.com,+91 22 4004 4861,7/31/12,17,1,"21,903","33,318.50",-33.95%,75,-76.78%,1.31,8.89%,81.84%,"1,212,227",-3.62%,"275,164",29.36%,60,,15,,7/31/12,1,,500 Global,1673,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,LabourNet,https://www.crunchbase.com/organization/labournet,,Private,1/1/08,year,https://www.labournet.in/,http://twitter.com/labournet,http://www.facebook.com/pages/LabourNet/187427087971772,http://www.linkedin.com/company/maya-labournet,contactus@labournet.in,,12/18/13,3,1,219,,-99.62%,34,240%,8,298.17%,0%,"7,682,269",,"7,073,534",1162.01%,25,,16,,12/18/13,2,,"Acumen, Michael & Susan Dell Foundation",2178,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
